"Sex","Race","State","Ethnicity","Age Group","First Year","Last Year","Cause of Death","Year","Deaths","Population","Crude Rate"
"Females","Asian/Pac Islander","New York","Both","All Ages","1999","2019","Firearm","2019","P","967016","."
"Females","Asian/Pac Islander","New York","Both","All Ages","1999","2019","Firearm","","41","16467158","0.25"
"Males","White","North Carolina","Both","All Ages","1999","2019","Firearm","1999","584","2952586","19.78"
"Males","White","North Carolina","Both","All Ages","1999","2019","Firearm","2000","603","3004089","20.07"
"Males","White","North Carolina","Both","All Ages","1999","2019","Firearm","2001","680","3043955","22.34"
"Males","White","North Carolina","Both","All Ages","1999","2019","Firearm","2002","653","3077106","21.22"
"Males","White","North Carolina","Both","All Ages","1999","2019","Firearm","2003","646","3094293","20.88"
"Males","White","North Carolina","Both","All Ages","1999","2019","Firearm","2004","599","3139327","19.08"
"Males","White","North Carolina","Both","All Ages","1999","2019","Firearm","2005","639","3186910","20.05"
"Males","White","North Carolina","Both","All Ages","1999","2019","Firearm","2006","644","3259482","19.76"
"Males","White","North Carolina","Both","All Ages","1999","2019","Firearm","2007","615","3316216","18.55"
"Males","White","North Carolina","Both","All Ages","1999","2019","Firearm","2008","671","3379746","19.85"
"Males","White","North Carolina","Both","All Ages","1999","2019","Firearm","2009","654","3417985","19.13"
"Males","White","North Carolina","Both","All Ages","1999","2019","Firearm","2010","707","3440821","20.55"
"Males","White","North Carolina","Both","All Ages","1999","2019","Firearm","2011","696","3476103","20.02"
"Males","White","North Carolina","Both","All Ages","1999","2019","Firearm","2012","699","3498464","19.98"
"Males","White","North Carolina","Both","All Ages","1999","2019","Firearm","2013","716","3519983","20.34"
"Males","White","North Carolina","Both","All Ages","1999","2019","Firearm","2014","678","3540414","19.15"
"Males","White","North Carolina","Both","All Ages","1999","2019","Firearm","2015","739","3568886","20.71"
"Males","White","North Carolina","Both","All Ages","1999","2019","Firearm","2016","732","3603705","20.31"
"Males","White","North Carolina","Both","All Ages","1999","2019","Firearm","2017","790","3633368","21.74"
"Males","White","North Carolina","Both","All Ages","1999","2019","Firearm","2018","793","3666387","21.63"
"Males","White","North Carolina","Both","All Ages","1999","2019","Firearm","2019","733","3697504","19.82"
"Males","White","North Carolina","Both","All Ages","1999","2019","Firearm","","14271","70517330","20.24"
"Males","Black","North Carolina","Both","All Ages","1999","2019","Firearm","1999","260","826729","31.45"
"Males","Black","North Carolina","Both","All Ages","1999","2019","Firearm","2000","289","840479","34.39"
"Males","Black","North Carolina","Both","All Ages","1999","2019","Firearm","2001","245","854256","28.68"
"Males","Black","North Carolina","Both","All Ages","1999","2019","Firearm","2002","288","867829","33.19"
"Males","Black","North Carolina","Both","All Ages","1999","2019","Firearm","2003","232","876767","26.46"
"Males","Black","North Carolina","Both","All Ages","1999","2019","Firearm","2004","266","892894","29.79"
"Males","Black","North Carolina","Both","All Ages","1999","2019","Firearm","2005","283","908816","31.14"
"Males","Black","North Carolina","Both","All Ages","1999","2019","Firearm","2006","284","933035","30.44"
"Males","Black","North Carolina","Both","All Ages","1999","2019","Firearm","2007","296","954115","31.02"
"Males","Black","North Carolina","Both","All Ages","1999","2019","Firearm","2008","264","978286","26.99"
"Males","Black","North Carolina","Both","All Ages","1999","2019","Firearm","2009","257","997072","25.78"
"Males","Black","North Carolina","Both","All Ages","1999","2019","Firearm","2010","212","1010225","20.99"
"Males","Black","North Carolina","Both","All Ages","1999","2019","Firearm","2011","251","1027809","24.42"
"Males","Black","North Carolina","Both","All Ages","1999","2019","Firearm","2012","258","1041180","24.78"
"Males","Black","North Carolina","Both","All Ages","1999","2019","Firearm","2013","298","1055825","28.22"
